loan_amnt,term,int_rate,installment,annual_inc,dti,open_acc,pub_rec,revol_bal,revol_util,total_acc,delinq_2yrs,inq_last_6mths,mort_acc,pub_rec_bankruptcies,credit_score,loan_to_income,monthly_income,installment_to_income,total_credit_accounts,emp_length,home_ownership,verification_status,purpose
7000.0,36.0,7.07,216.37,44000.0,1.75,4.0,0.0,4126.0,42.5,6.0,0.0,0.0,1.0,0.0,732.0,0.1590909090909091,3666.6666666666665,0.05901000000000001,10.0,2.0,1.0,1.0,2.0
9000.0,36.0,13.49,305.38,70000.0,20.62,16.0,1.0,9692.0,83.6,38.0,0.0,2.0,1.0,1.0,687.0,0.12857142857142856,5833.333333333333,0.05235085714285714,54.0,3.0,5.0,1.0,1.0
28000.0,36.0,8.39,882.47,80000.0,16.26,9.0,0.0,31489.0,70.9,19.0,0.0,0.0,2.0,0.0,722.0,0.35,6666.666666666667,0.1323705,28.0,8.0,1.0,1.0,2.0
11000.0,36.0,17.77,396.41,46000.0,25.73,8.0,0.0,9660.0,77.3,19.0,0.0,1.0,0.0,0.0,677.0,0.2391304347826087,3833.3333333333335,0.10341130434782608,27.0,7.0,4.0,2.0,2.0
34225.0,36.0,13.33,1158.63,78000.0,29.97,13.0,0.0,24200.0,89.0,19.0,0.0,0.0,3.0,0.0,672.0,0.4387820512820513,6500.0,0.17825076923076924,32.0,0.0,1.0,2.0,1.0
3000.0,36.0,7.14,92.83,58000.0,0.58,4.0,0.0,1892.0,9.2,29.0,0.0,0.0,1.0,0.0,792.0,0.05172413793103448,4833.333333333333,0.019206206896551725,33.0,10.0,1.0,2.0,11.0
12000.0,36.0,8.9,381.04,70000.0,11.26,9.0,0.0,12500.0,44.0,21.0,0.0,1.0,1.0,0.0,742.0,0.17142857142857143,5833.333333333333,0.06532114285714287,30.0,2.0,1.0,0.0,1.0
17050.0,60.0,23.4,484.58,38000.0,22.84,14.0,0.0,18893.0,64.7,19.0,0.0,1.0,0.0,0.0,672.0,0.4486842105263158,3166.6666666666665,0.15302526315789475,33.0,0.0,5.0,2.0,1.0
20000.0,60.0,12.05,445.4,90000.0,20.71,21.0,0.0,15899.0,37.1,47.0,0.0,0.0,5.0,0.0,727.0,0.2222222222222222,7500.0,0.059386666666666664,68.0,0.0,1.0,1.0,4.0
12000.0,36.0,13.58,407.69,85000.0,27.57,9.0,0.0,22389.0,90.3,24.0,0.0,3.0,1.0,0.0,687.0,0.1411764705882353,7083.333333333333,0.05755623529411765,33.0,6.0,1.0,1.0,2.0
8000.0,36.0,18.75,292.24,41600.0,15.06,5.0,0.0,9639.0,90.1,10.0,0.0,1.0,1.0,0.0,672.0,0.19230769230769232,3466.6666666666665,0.0843,15.0,10.0,1.0,0.0,2.0
28000.0,36.0,14.08,958.07,60000.0,19.19,10.0,0.0,16294.0,67.3,15.0,0.0,1.0,1.0,0.0,677.0,0.4666666666666667,5000.0,0.191614,25.0,2.0,1.0,2.0,2.0
18000.0,60.0,16.89,446.29,55454.0,17.42,15.0,0.0,11792.0,39.3,39.0,0.0,1.0,1.0,0.0,692.0,0.3245933566559671,4621.166666666667,0.09657517942799437,54.0,10.0,4.0,0.0,2.0
10000.0,36.0,9.49,320.29,85000.0,7.4,8.0,1.0,2457.0,39.6,20.0,0.0,1.0,1.0,1.0,662.0,0.11764705882352941,7083.333333333333,0.04521741176470589,28.0,10.0,4.0,1.0,2.0
26375.0,36.0,15.31,918.31,60000.0,13.3,4.0,0.0,33877.0,68.9,11.0,0.0,0.0,0.0,0.0,717.0,0.4395833333333333,5000.0,0.183662,15.0,7.0,5.0,2.0,2.0
30800.0,36.0,15.99,1082.69,150000.0,25.47,13.0,3.0,23090.0,81.3,38.0,1.0,2.0,4.0,0.0,672.0,0.20533333333333334,12500.0,0.0866152,51.0,3.0,1.0,2.0,2.0
4800.0,36.0,15.05,166.52,20000.0,18.67,4.0,0.0,1584.0,31.7,5.0,0.0,0.0,0.0,0.0,722.0,0.24,1666.6666666666667,0.099912,9.0,0.0,5.0,0.0,1.0
7000.0,36.0,16.99,249.54,33000.0,7.09,7.0,1.0,6728.0,29.6,10.0,0.0,2.0,0.0,1.0,682.0,0.21212121212121213,2750.0,0.09074181818181817,17.0,3.0,1.0,1.0,6.0
6525.0,36.0,19.19,239.81,48000.0,38.83,6.0,0.0,18845.0,68.5,28.0,0.0,2.0,0.0,0.0,682.0,0.1359375,4000.0,0.0599525,34.0,4.0,5.0,1.0,1.0
28775.0,60.0,14.49,676.88,60000.0,23.54,9.0,0.0,37064.0,83.3,27.0,0.0,0.0,0.0,0.0,707.0,0.4795833333333333,5000.0,0.135376,36.0,10.0,5.0,1.0,1.0
15000.0,36.0,6.99,463.09,165000.0,18.12,14.0,1.0,14864.0,29.6,32.0,0.0,1.0,0.0,1.0,727.0,0.09090909090909091,13750.0,0.033679272727272724,46.0,3.0,5.0,0.0,1.0
15000.0,36.0,7.62,467.43,45000.0,18.53,6.0,0.0,23965.0,51.7,28.0,0.0,0.0,0.0,0.0,712.0,0.3333333333333333,3750.0,0.124648,34.0,7.0,4.0,0.0,2.0
19200.0,36.0,12.69,644.07,48000.0,15.65,6.0,0.0,6469.0,48.3,18.0,0.0,0.0,0.0,0.0,697.0,0.4,4000.0,0.1610175,24.0,2.0,5.0,2.0,1.0
12000.0,36.0,8.39,378.2,45000.0,10.08,8.0,0.0,5851.0,28.4,11.0,0.0,3.0,0.0,0.0,712.0,0.26666666666666666,3750.0,0.10085333333333334,19.0,1.0,5.0,0.0,1.0
9500.0,36.0,16.59,336.77,105000.0,5.46,6.0,0.0,7677.0,33.4,23.0,0.0,5.0,3.0,0.0,672.0,0.09047619047619047,8750.0,0.038488,29.0,3.0,5.0,1.0,9.0
20000.0,36.0,11.53,659.81,77000.0,19.64,7.0,0.0,18194.0,100.0,17.0,0.0,0.0,4.0,0.0,692.0,0.2597402597402597,6416.666666666667,0.10282753246753246,24.0,6.0,1.0,2.0,2.0
14000.0,36.0,12.99,471.65,62000.0,22.53,9.0,1.0,15641.0,41.7,29.0,0.0,1.0,2.0,1.0,672.0,0.22580645161290322,5166.666666666667,0.09128709677419354,38.0,10.0,5.0,1.0,2.0
4000.0,36.0,9.17,127.52,42000.0,34.91,14.0,0.0,3838.0,18.5,28.0,0.0,1.0,2.0,0.0,767.0,0.09523809523809523,3500.0,0.03643428571428571,42.0,10.0,1.0,0.0,2.0
11000.0,36.0,5.32,331.27,175000.0,13.37,24.0,0.0,13636.0,9.5,55.0,0.0,2.0,6.0,0.0,827.0,0.06285714285714286,14583.333333333334,0.02271565714285714,79.0,0.0,1.0,1.0,9.0
15400.0,36.0,10.42,499.96,45000.0,4.55,7.0,2.0,2395.0,25.2,10.0,0.0,0.0,0.0,1.0,682.0,0.3422222222222222,3750.0,0.13332266666666667,17.0,0.0,5.0,1.0,2.0
20000.0,60.0,18.99,518.71,120000.0,34.77,15.0,0.0,5697.0,41.0,41.0,0.0,0.0,1.0,0.0,677.0,0.16666666666666666,10000.0,0.051871,56.0,0.0,4.0,1.0,2.0
16000.0,60.0,16.02,389.26,87000.0,0.99,4.0,0.0,1029.0,22.4,11.0,0.0,0.0,0.0,0.0,667.0,0.1839080459770115,7250.0,0.053691034482758616,15.0,10.0,5.0,1.0,9.0
3000.0,36.0,14.49,103.25,85000.0,12.77,7.0,0.0,16059.0,91.2,13.0,0.0,0.0,0.0,0.0,712.0,0.03529411764705882,7083.333333333333,0.014576470588235295,20.0,10.0,5.0,1.0,12.0
17000.0,36.0,17.99,614.51,85000.0,30.5,10.0,0.0,9202.0,74.8,19.0,0.0,1.0,5.0,0.0,687.0,0.2,7083.333333333333,0.08675435294117648,29.0,10.0,1.0,1.0,2.0
5000.0,36.0,9.99,161.32,60000.0,25.44,7.0,1.0,6809.0,55.0,34.0,4.0,1.0,2.0,1.0,662.0,0.08333333333333333,5000.0,0.032264,41.0,0.0,5.0,0.0,2.0
30000.0,36.0,8.38,945.36,140000.0,19.48,12.0,0.0,36456.0,74.2,24.0,0.0,0.0,0.0,0.0,717.0,0.21428571428571427,11666.666666666666,0.08103085714285715,36.0,1.0,1.0,1.0,2.0
28000.0,60.0,12.69,632.66,78000.0,14.49,13.0,0.0,20199.0,44.6,24.0,0.0,0.0,1.0,0.0,717.0,0.358974358974359,6500.0,0.09733230769230769,37.0,6.0,4.0,0.0,4.0
12175.0,36.0,13.35,412.28,80000.0,14.42,6.0,1.0,5905.0,37.4,22.0,0.0,0.0,3.0,1.0,662.0,0.1521875,6666.666666666667,0.061841999999999994,28.0,5.0,5.0,1.0,2.0
26650.0,36.0,15.99,936.81,75000.0,23.01,13.0,2.0,3866.0,11.5,25.0,0.0,0.0,2.0,1.0,742.0,0.35533333333333333,6250.0,0.14988959999999998,38.0,7.0,1.0,0.0,2.0
3000.0,36.0,11.99,99.63,22000.0,4.53,8.0,0.0,3322.0,29.4,20.0,0.0,0.0,0.0,0.0,672.0,0.13636363636363635,1833.3333333333333,0.054343636363636365,28.0,5.0,5.0,1.0,2.0
24000.0,60.0,16.29,587.34,90000.0,9.37,11.0,1.0,8729.0,98.1,26.0,0.0,0.0,4.0,1.0,687.0,0.26666666666666666,7500.0,0.078312,37.0,0.0,1.0,1.0,2.0
5000.0,36.0,15.41,174.34,26000.0,5.86,8.0,0.0,3182.0,50.5,10.0,0.0,0.0,0.0,0.0,682.0,0.19230769230769232,2166.6666666666665,0.0804646153846154,18.0,6.0,5.0,1.0,2.0
18000.0,60.0,12.69,406.71,95000.0,8.88,9.0,1.0,7301.0,46.8,16.0,0.0,1.0,1.0,1.0,677.0,0.18947368421052632,7916.666666666667,0.0513738947368421,25.0,10.0,1.0,0.0,2.0
7000.0,36.0,8.24,220.14,53000.0,22.85,8.0,0.0,7894.0,48.4,12.0,0.0,0.0,0.0,0.0,712.0,0.1320754716981132,4416.666666666667,0.04984301886792452,20.0,0.0,5.0,2.0,2.0
10000.0,36.0,13.33,338.54,106756.0,12.19,9.0,0.0,5574.0,59.3,15.0,0.0,1.0,1.0,0.0,667.0,0.09367155007681068,8896.333333333334,0.03805387987560418,24.0,2.0,1.0,2.0,2.0
21000.0,36.0,12.69,704.45,200000.0,12.56,3.0,1.0,8524.0,85.2,7.0,0.0,0.0,0.0,0.0,677.0,0.105,16666.666666666668,0.042267,10.0,6.0,4.0,1.0,2.0
10000.0,36.0,19.03,366.72,120000.0,31.84,14.0,0.0,21243.0,51.8,31.0,0.0,0.0,3.0,0.0,687.0,0.08333333333333333,10000.0,0.036672,45.0,10.0,1.0,0.0,2.0
20000.0,60.0,15.61,482.23,97000.0,25.3,13.0,0.0,2734.0,21.7,20.0,1.0,0.0,0.0,0.0,672.0,0.20618556701030927,8083.333333333333,0.05965731958762887,33.0,1.0,5.0,1.0,2.0
21325.0,36.0,9.16,679.72,75000.0,34.51,12.0,0.0,149331.0,59.9,37.0,0.0,0.0,3.0,0.0,707.0,0.2843333333333333,6250.0,0.10875520000000001,49.0,10.0,1.0,0.0,1.0
4900.0,36.0,16.99,174.68,24788.0,29.43,5.0,0.0,1778.0,32.3,44.0,0.0,2.0,0.0,0.0,667.0,0.19767629498144262,2065.6666666666665,0.08456349846700018,49.0,10.0,1.0,0.0,2.0
11000.0,36.0,9.49,352.32,71000.0,9.33,14.0,0.0,8376.0,31.0,18.0,1.0,0.0,0.0,0.0,677.0,0.15492957746478872,5916.666666666667,0.05954704225352112,32.0,8.0,1.0,1.0,2.0
